0.009572653	-0.073474474	-0.034511954	-0.049480084	0.015266762	-0.03658988	0.03205206	-0.0389049	-0.006165495	-0.00463465	-0.12025088	-0.002319794	-0.020032557	-0.0397911	-0.04347061	-0.094514415
0.0021884434	-0.06585161	-0.020156251	-0.06437858	-0.04593033	0.015415561	0.058617193	-0.057386342	-0.025709396	0.053136993	-0.01830797	0.01877947	-0.013183089	0.03166959	-0.03301891	0.0029894286
0.018799344	0.000967161	-0.04317309	-0.06486511	-0.066772856	-0.03924942	0.028164238	-0.09281662	-0.031348627	0.056380697	-0.078385845	-0.048053287	-0.057146475	0.05299445	-0.053188812	-0.086412184
0.009115172	-0.045395013	-0.06304824	-0.057397805	-0.005983969	-0.07204812	0.04110848	-0.027342878	-0.078927994	0.042111557	-0.08293304	0.0045370143	-0.0070274314	0.07226432	-0.03576399	-0.07205988
-0.015579934	-0.08569906	-0.05309994	0.012277971	-0.040061187	-0.029166061	0.038850807	-0.028916948	-0.030330429	0.047687214	-0.053052783	0.030574813	-0.067647666	0.03947135	-0.023707522	-0.07470021
-0.036657017	-0.029658062	-0.09954234	-0.082543	-0.016296243	-0.026888903	0.025096735	-0.08888309	-0.023409609	-0.011675001	-0.008933351	0.04401458	-0.015921395	0.023402473	0.00084488525	0.010812185
0.055137105	-0.033058275	-0.018133761	-0.017980807	-0.03257369	0.016649747	0.12595502	-0.09653949	-0.039699852	-0.021706315	-0.086927414	0.03893155	-0.058281023	0.0015675942	0.019774621	-0.057965953
-0.02241574	-0.048988353	-0.10101698	-0.039019052	-0.05114532	-0.009744832	0.03583247	-0.054889686	-0.04242021	0.01356579	-0.04253307	0.0516423	-0.045840427	0.011493367	0.025913907	0.0009826904
-0.04935525	0.016054178	-0.027030218	-0.08658114	0.025751887	-0.016040059	0.07508595	-0.032442488	-0.0044780485	0.023820141	-0.027667489	0.01973875	0.0041423994	0.05641365	-0.0023902045	-0.09335833
0.05184343	-0.06838306	0.0041361125	-0.0349471	-0.055807196	-0.041868284	0.047854133	-0.044319876	0.0151951695	0.013027168	-0.0050235596	-0.035945076	-0.09043482	0.036851805	-0.05908343	-0.047223087
0.02589606	-0.040373523	0.04450787	-0.036754	-0.005056064	-0.020569999	0.03525377	-0.0135615105	-0.0068482086	0.055808995	-0.08413325	-0.004251596	-0.068075605	0.043079592	0.008701793	-0.043608528
-0.023560302	-0.08723161	0.020413578	-0.0324646	0.0689911	-0.013809983	0.087597676	-0.014793541	-0.044548847	-0.06811251	-0.055025615	0.02450403	-0.049549352	-0.003652681	0.034295283	-0.0791674
0.045457177	-0.058887865	-0.055091407	-0.049772006	-0.023683846	-0.06894516	-0.044704735	-0.049695466	-0.037394986	0.018290835	-0.047407452	0.05518168	0.055370178	0.07745793	-0.05374996	-0.01148067
-0.055264357	0.00525064	-0.005915641	-0.03126349	-0.07612708	0.044574276	0.017810961	-0.0054304944	0.018823076	0.030942224	-0.063760236	0.017366813	-0.0054023936	-0.01929957	0.0720592	-0.019858193
0.007748205	0.025836656	-0.063991696	0.0029007897	-0.0024854345	0.10429489	0.09655338	-0.017405082	-0.019323245	0.04429742	-0.06396396	-0.04590241	-0.06366859	-0.060831733	-0.013378993	0.06958493
0.027866673	0.020795204	0.011954857	0.054156907	-0.02803678	-0.013903945	0.07306008	0.025391331	0.057362057	-0.035491943	-0.06893128	0.1077964	-0.049219396	0.012760057	-0.06276033	-0.041500375
-0.008050357	-0.08014851	-0.0346273	0.068543345	-0.0061986744	-0.065727554	0.050356556	-0.11093295	-0.061190274	0.0066221817	-0.0602936	0.028523983	-0.02632473	-0.061257634	-0.038943056	0.038569834
-0.012167784	-0.041450825	0.017342277	-0.080754064	0.07746083	-0.00868656	-0.06550945	-0.041038327	-0.06093812	-0.010190632	-0.006585983	0.011728967	0.04141097	0.039906256	0.045766454	0.019432405
0.050842334	-0.07917829	-0.06803346	-0.02859442	0.039558936	-0.05308275	-0.005772936	-0.014938283	-0.051594257	0.056632407	-0.03215767	0.053611342	0.0067946557	0.11534837	0.047207125	-0.036521796
0.018868169	-0.03621374	0.08138239	-0.05105758	-0.063472934	-0.09243759	0.029053003	-0.07965558	-0.008885559	-0.00522784	-0.007729067	-0.09946033	-0.01967398	0.06276625	0.058895744	-0.04700404
-0.021947399	0.05706282	-0.044627808	-0.14215037	-0.055030882	-0.018387565	0.06322831	-0.012867593	-0.02333782	0.10717441	-0.097175576	0.02748624	0.04776136	0.009230603	-0.0466161	-0.021867432
-0.024865273	0.0064894226	-0.03751397	0.04575442	-0.06329962	-0.009075015	0.03739882	-0.021706393	0.071748205	0.03592712	-0.06467107	0.011113973	-0.009131332	-0.083719805	0.11937116	-0.10015097
0.09806837	-0.0004515161	0.021607397	0.019143868	0.09106362	-0.06613278	-0.0287129	-0.027388452	-0.06593776	-0.019425554	-0.1366899	-0.13188194	-0.077172115	0.04954468	-0.09052049	0.009664583
-0.089322865	0.026146052	0.058723975	-0.19306597	-0.0098011205	-0.008476945	-0.015047726	-0.025578652	0.046247847	-0.002885628	0.013773641	-0.050825447	0.021478103	-0.08890923	-0.040128283	-0.025610508
-0.08316661	-0.043169435	-0.0052277623	-0.11945833	0.061475728	-0.026547661	-0.07257378	-0.054707557	-0.0454497	0.09542933	-0.039383862	-0.009653117	-0.12581338	0.003531396	-0.035128556	-0.17704532
0.0043489714	0.030526016	-0.07251139	-0.045107193	-0.0054024095	-0.022717977	0.11669469	-0.0106135905	-0.07076498	-0.022512442	-0.07951916	0.0915923	0.024005251	-0.03766205	0.033980332	-0.03358244
-0.00574471	-0.108565465	-0.03839855	0.023931865	-0.024866045	0.05271279	-0.05137863	-0.06264975	0.056477547	0.014193113	0.05926017	-0.012361924	-0.085923515	-0.0090939645	0.018102093	0.051923398
-0.007898562	-0.092094354	0.025988296	-0.05840598	0.03385381	-0.053828053	0.11554707	-0.031308535	0.0059418962	0.04784026	-0.098963685	0.048378635	0.0797771	-0.029383527	0.028373599	-0.018470103
-0.01382657	0.049034502	-0.08019392	-0.079298936	-0.05709127	-0.017769892	-0.06020474	0.0668286	0.012752358	-0.105515495	0.027761335	0.04260759	-0.014441309	0.10435038	-0.09450061	-0.041738305
-0.06634095	-0.031754225	-0.044815805	-0.04904168	0.033936124	-0.038796514	0.04044908	-0.016297305	-0.027780015	0.0041226787	-0.02477209	0.06999963	-0.06346297	0.0067436956	-0.049911242	-0.056365743
-0.033502232	-0.0458738	-0.061871484	0.025623892	-0.017900273	-0.029416664	-0.025212156	-0.00013951436	0.001848507	0.08001558	0.007462967	0.03959629	-0.0028059068	0.0437077	0.052358124	-0.041326847
0.034749404	-0.08185354	-0.08094038	-0.10084379	-0.01798605	0.10382818	0.031730723	-0.03599339	-0.12305566	0.12892851	-0.012798941	0.0479523	-0.0021854553	0.018071847	0.00017329254	-0.1044239
-0.00310802	-0.0024577368	0.03272355	-0.083289646	-0.025419313	0.042945597	0.047846064	0.012240186	-0.018729446	0.00298593	0.025126696	0.063300595	0.025234828	-0.05904212	0.015521834	-0.006282779
-0.025490288	0.0055654976	-0.039663218	-0.045953717	-0.10785369	-0.006885576	-0.06461537	-0.05357546	-0.056877144	0.10761113	0.027085965	0.0077762036	-0.0008399535	0.001673553	0.020378107	0.0020916937
-0.063677065	0.098461725	-0.069106095	-0.06528099	0.049313493	0.015095052	0.059970073	0.056152396	-0.057357933	0.029231371	-0.03980451	-0.09190619	-0.05589746	0.0014806113	-0.07692545	-0.058044802
0.049267575	0.034291077	-0.054736596	-0.010074807	-0.062629774	-0.02347574	0.08646899	0.035486866	-0.004019263	0.028767468	0.021330863	0.017577736	-0.030017504	0.069367036	0.018896276	-0.014976454
0.04805675	-0.0031854028	0.052929662	-0.08290795	-0.064691015	0.084350735	-0.019355886	-0.0022619339	-0.054662563	0.07694497	-0.010847366	-0.07119875	-0.015377072	0.08014828	0.016640753	-0.18373337
-0.07725928	0.050184853	0.012599522	0.15309349	-0.051066626	0.010526984	0.14419343	-0.019909836	-0.067466825	0.0091782985	-0.05192285	0.009361389	0.021299016	-0.07070339	-0.0005775066	-0.012649454
-0.011446137	-0.07357918	-0.055610195	0.039582375	-0.035290822	0.030772058	0.06444874	-0.019786002	-0.004761542	0.06665827	0.024320276	-0.03770645	-0.0751871	-0.017585164	0.010611158	-0.21302895
0.009016035	0.0005903962	-0.0029949695	0.027486928	-0.048060354	-0.01658449	0.024497252	0.0013430163	-0.039724104	0.0121954065	-0.090221524	-0.08042481	-0.00832585	-0.07680706	0.008931173	-0.1365992
0.049066998	-0.118398085	-0.09345548	0.022680474	-0.009024139	0.0008761346	0.0077437055	0.0727079	-0.04166081	0.05512336	-0.07126542	0.11700112	0.021289514	0.032690182	0.0715543	0.027457356
-0.05387086	0.051004555	-0.004464234	-0.019554941	0.06468104	-0.029340645	0.09145495	0.03544238	0.04492627	0.09881794	-0.09470873	-0.047718648	-0.009841024	0.07568199	0.05344105	-0.046063244
0.01458824	-0.008911739	-0.030609671	0.001142648	0.08396356	-0.0065548266	-0.08893298	-0.087860726	-0.09960859	-0.082032904	-0.08393367	-0.109720625	0.031506054	0.01878363	-0.043208554	-0.04667923
-0.051530335	-0.04109662	-0.08135044	-0.02114785	-0.036509104	0.0054201423	0.08443781	-0.059227847	-0.0024458868	-0.045808047	-0.0075477953	0.082860306	0.051403653	0.05424955	-0.010778452	0.050424196
-0.028104028	0.03778168	-0.07085031	0.006110815	0.042768843	-0.015239334	-0.02111457	-0.026655221	-0.06184453	0.0044125654	-0.06177939	0.081812516	-0.012409112	-0.0653054	0.066000566	-0.047659956
0.0009086082	0.011694031	0.0021215174	-0.09713102	-0.006222893	-0.022689302	-0.07001296	-0.013859802	-0.14053579	0.025232121	-0.092576906	-0.054073088	-0.07741471	-0.006880053	-0.02497388	-0.07384832
0.017917566	-0.008444647	0.0039574564	-0.012217637	0.011789735	0.0029362647	-0.003946688	0.021211406	0.10879911	-0.010087337	-0.033787455	0.024655666	0.02031052	0.040582575	0.020409077	-0.09779665
-0.008616712	-0.016791277	-0.034115043	-0.033204637	-0.06985073	-0.058039814	-0.039489526	-0.073277384	-0.021940868	-0.02216139	0.039811876	0.08379257	0.011467549	0.063912146	0.044781715	-0.049840983
0.07522457	0.028770082	0.030744616	-0.057979144	-0.0014484522	-0.05911453	0.09263141	0.0051564183	-0.016997578	0.006203375	-0.07400032	-0.00599676	-0.05843763	0.03618948	-0.06895772	-0.0031393596
0.05263583	0.072743	-0.025301354	0.047118407	0.124082506	0.08860767	0.09942995	-0.039429188	0.02780558	0.057356924	-0.049738705	0.0017951728	-0.089494206	0.08871787	-0.003952721	-0.17938755
-0.019406367	-0.032522906	0.08643842	-0.029285474	0.028519878	0.03431728	0.0153029775	-0.03197048	0.028323183	0.059918758	0.062692076	0.032934934	-0.016742034	0.04448157	-0.04234472	-0.022390772
0.028957445	-0.037882555	-0.082981326	-0.046627782	0.0024032888	0.014135312	0.027432015	-0.105180226	0.027973896	0.114962526	-0.13687487	-0.06539776	-0.042483658	0.010594824	-0.10024192	0.121020034
-0.014928156	-0.038615607	0.059615627	-0.0855067	0.11055185	0.056983937	0.0010150662	-0.018925183	-0.04615459	0.064000316	-0.06919119	-0.06583725	-0.10024221	0.037634965	-0.16014114	0.005300903
-0.0016150256	0.008962291	0.04036768	0.06584797	0.017409245	-0.17481734	-0.05721209	-0.01450103	0.0085971765	0.068972684	-0.05722622	0.008640069	-0.009114963	0.019193478	0.04615722	-0.029294215
